,DATE / TIME (PST),SNOW WC INCHES,Unnamed: 2,SNO ADJ INCHES,Unnamed: 4,PPT INC INCHES,Unnamed: 6,RAIN INCHES,Unnamed: 8,TEMP MN DEG F,Unnamed: 10,TEMP MX DEG F,Unnamed: 12,TEMP AV DEG F,Unnamed: 14
351,09/17/2017,0.12,,0.0,r,0.00,,69.92,,41,,67,,52,
352,09/18/2017,0.12,,0.0,r,0.00,,69.92,,39,,59,,47,
353,09/19/2017,0.0,,0.0,r,0.00,,69.92,,34,,57,,43,
354,09/20/2017,0.12,,0.0,r,0.00,,69.92,,30,,49,,39,
355,09/21/2017,0.0,,0.0,r,0.00,,69.92,,27,,51,,35,
356,09/22/2017,0.12,,0.0,r,0.00,,69.92,,25,,46,,33,
357,09/23/2017,0.12,,0.0,r,0.00,,69.92,,26,,50,,37,
358,09/24/2017,0.0,,0.0,r,0.00,,69.92,,30,,54,,42,
359,09/25/2017,0.0,,0.0,r,0.00,,69.92,,35,,59,,47,
360,09/26/2017,0.12,,0.0,r,0.00,,69.92,,40,,60,,49,
361,09/27/2017,0.12,,0.0,r,0.00,,69.92,,41,,66,,52,
362,09/28/2017,0.12,,0.0,r,0.00,,69.92,,44,,73,,55,
363,09/29/2017,0.12,,0.0,r,0.00,,69.92,,45,,63,,51,
364,09/30/2017,0.12,,0.0,r,--,,69.92,,38,,65,,50,
