,DATE / TIME (PST),SNOW WC INCHES,Unnamed: 2,SNO ADJ INCHES,Unnamed: 4,SNWCMIN INCHES,Unnamed: 6,SNWCMAX INCHES,Unnamed: 8,PPT INC INCHES,Unnamed: 10,RAIN INCHES,Unnamed: 12
346,09/12/2017,-0.14,,0.0,r,-0.82,,-0.04,,0.00,,66.76,
347,09/13/2017,-0.13,,0.0,r,-0.79,,-0.06,,0.00,,66.76,
348,09/14/2017,-0.13,,0.0,r,-0.34,,-0.10,,0.00,,66.76,
349,09/15/2017,-0.25,,0.0,r,-0.85,,-0.04,,0.00,,66.76,
350,09/16/2017,-0.28,,0.0,r,-0.79,,-0.02,,0.00,,66.76,
351,09/17/2017,-0.25,,0.0,r,-0.89,,-0.04,,0.00,,66.76,
352,09/18/2017,-0.23,,0.0,r,-0.73,,-0.13,,0.00,,66.76,
353,09/19/2017,-0.34,,0.0,r,-0.93,,-0.08,,0.00,,66.76,
354,09/20/2017,-0.38,,0.0,r,-0.56,,-0.21,,0.00,,66.76,
355,09/21/2017,-0.31,,0.0,r,-0.58,,0.07,,0.00,,66.76,
356,09/22/2017,-0.19,,0.0,r,-0.78,,0.09,,0.28,,67.04,
357,09/23/2017,0.05,,0.0,r,-0.85,,0.11,,0.12,,67.16,
358,09/24/2017,-0.29,,0.0,r,-0.90,,-0.11,,0.00,,67.16,
359,09/25/2017,-0.36,,0.0,r,-0.90,,-0.14,,0.00,,67.16,
360,09/26/2017,-0.36,,0.0,r,-0.92,,-0.12,,0.00,,67.16,
361,09/27/2017,-0.37,,0.0,r,-0.94,,-0.13,,0.00,,67.16,
362,09/28/2017,-0.28,,0.0,r,-0.93,,-0.12,,0.00,,67.16,
363,09/29/2017,-0.26,,0.0,r,-0.83,,-0.13,,0.00,,67.16,
364,09/30/2017,-0.27,,0.0,r,-0.90,,-0.09,,--,,67.16,
